"filename", "language", "JSON", "SQL", "JSON with Comments", "TypeScript", "JavaScript", "HTML", "CSS", "Markdown", "XML", "SCSS", "comment", "blank", "total"
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\modulos\seguridad\componentes\pg-reglamento\pg-reglamento.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\modulos\seguridad\componentes\pg-reglamento\pg-reglamento.component.html", "HTML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\modulos\seguridad\componentes\pg-reglamento\pg-reglamento.component.spec.ts", "TypeScript", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 6, 26
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\modulos\seguridad\componentes\pg-reglamento\pg-reglamento.component.ts", "TypeScript", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 5, 16
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\modulos\seguridad\componentes\pg-roles\pg-roles.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\modulos\seguridad\componentes\pg-roles\pg-roles.component.html", "HTML", 0, 0, 0, 0, 0, 95, 0, 0, 0, 0, 0, 3, 98
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\modulos\seguridad\componentes\pg-roles\pg-roles.component.spec.ts", "TypeScript", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 6, 26
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\modulos\seguridad\componentes\pg-roles\pg-roles.component.ts", "TypeScript", 0, 0, 0, 121, 0, 0, 0, 0, 0, 0, 1, 11, 133
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\modulos\seguridad\componentes\pg-usuarios\pg-usuarios.component.css", "CSS", 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 3
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\modulos\seguridad\componentes\pg-usuarios\pg-usuarios.component.html", "HTML", 0, 0, 0, 0, 0, 252, 0, 0, 0, 0, 0, 55, 307
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\modulos\seguridad\componentes\pg-usuarios\pg-usuarios.component.spec.ts", "TypeScript", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 6, 26
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\modulos\seguridad\componentes\pg-usuarios\pg-usuarios.component.ts", "TypeScript", 0, 0, 0, 372, 0, 0, 0, 0, 0, 0, 6, 41, 419
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\modulos\seguridad\modelos\carrera.ts", "TypeScript", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 1, 10
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\modulos\seguridad\modelos\facultad.ts", "TypeScript", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\modulos\seguridad\modelos\generales.ts", "TypeScript", 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 1, 15
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\modulos\seguridad\modelos\padreOpcion.ts", "TypeScript", 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 3, 28
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\modulos\seguridad\modelos\persona.ts", "TypeScript", 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 1, 11
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\modulos\seguridad\modelos\personarol.ts", "TypeScript", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 2, 10
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\modulos\seguridad\modelos\reglamento.ts", "TypeScript", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 7
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\modulos\seguridad\modelos\roles.ts", "TypeScript", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 6
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\modulos\seguridad\seguridad-routing.module.ts", "TypeScript", 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 6, 25
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\modulos\seguridad\seguridad.module.ts", "TypeScript", 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 2, 29
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\modulos\template\admin\pg-footer\pg-footer.component.css", "CSS", 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 1, 8
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\modulos\template\admin\pg-footer\pg-footer.component.html", "HTML", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 5
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\modulos\template\admin\pg-footer\pg-footer.component.spec.ts", "TypeScript", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 6, 26
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\modulos\template\admin\pg-footer\pg-footer.component.ts", "TypeScript", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 5, 16
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\modulos\template\admin\pg-header\pg-header.component.css", "CSS", 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 2, 20
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\modulos\template\admin\pg-header\pg-header.component.html", "HTML", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 5
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\modulos\template\admin\pg-header\pg-header.component.ts", "TypeScript", 0, 0, 0, 124, 0, 0, 0, 0, 0, 0, 0, 14, 138
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\modulos\template\admin\pg-linea-login\pg-linea-login.component.css", "CSS", 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 3, 18
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\modulos\template\admin\pg-linea-login\pg-linea-login.component.html", "HTML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\modulos\template\admin\pg-linea-login\pg-linea-login.component.spec.ts", "TypeScript", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 6, 26
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\modulos\template\admin\pg-linea-login\pg-linea-login.component.ts", "TypeScript", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 5, 16
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\modulos\template\admin\pg-linea\pg-linea.component.css", "CSS", 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 1, 4, 24
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\modulos\template\admin\pg-linea\pg-linea.component.html", "HTML", 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 3
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\modulos\template\admin\pg-linea\pg-linea.component.spec.ts", "TypeScript", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 6, 26
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\modulos\template\admin\pg-linea\pg-linea.component.ts", "TypeScript", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 5, 34
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\modulos\template\admin\pg-menu\pg-menu.component.css", "CSS", 0, 0, 0, 0, 0, 0, 215, 0, 0, 0, 2, 38, 255
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\modulos\template\admin\pg-menu\pg-menu.component.html", "HTML", 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 30, 13, 82
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\modulos\template\admin\pg-menu\pg-menu.component.spec.ts", "TypeScript", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 6, 26
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\modulos\template\admin\pg-menu\pg-menu.component.ts", "TypeScript", 0, 0, 0, 363, 0, 0, 0, 0, 0, 0, 7, 15, 385
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\modulos\template\template-routing.module.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\modulos\template\template.module.ts", "TypeScript", 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 3, 26
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\services\moduloiniciosesion.service.ts", "TypeScript", 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 2, 16, 97
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\serviciosweb\modulo-seguridad\persona.service.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\serviciosweb\modulo-seguridad\sw-asignacion-rol.service.ts", "TypeScript", 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 1, 6, 29
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\serviciosweb\modulo-seguridad\sw-opciones.service.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\serviciosweb\modulo-seguridad\sw-reglamento.service.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\serviciosweb\modulo-seguridad\sw-rol.service.ts", "TypeScript", 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 7, 31
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\serviciosweb\modulo-seguridad\sw-usuario.service.ts", "TypeScript", 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 6, 8, 56
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\shared\interfaces\Seguridad.ts", "TypeScript", 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 9, 73
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\shared\prime-ng.module.ts", "TypeScript", 0, 0, 0, 116, 0, 0, 0, 0, 0, 0, 5, 8, 129
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\app\shared\utils\Constantes.ts", "TypeScript", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 9, 18
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\assets\config.json", "JSON", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\assets\fonts\fontawesome-webfont.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 685, 0, 0, 0, 685
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\assets\fonts\glyphicons-halflings-regular.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 288, 0, 0, 0, 288
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\assets\fonts\lato-bol-webfont.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 4551, 0, 0, 0, 4551
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\assets\fonts\lato-lig-webfont.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 4241, 0, 0, 0, 4241
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\assets\fonts\lato-reg-webfont.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 4241, 0, 0, 0, 4241
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\assets\i18n\es.json", "JSON", 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 63
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\assets\imagenes\iconoPrincipal.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 769, 0, 1, 3, 773
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\assets\imagenes\transfer-black.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 1, 1, 50
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\assets\img\exchange.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\assets\img\transfer-black.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 1, 1, 50
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\assets\img\transfer-white.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 1, 44
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\assets\img\user.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 1, 1, 53
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\assets\theme\theme.css", "CSS", 0, 0, 0, 0, 0, 0, 6581, 0, 0, 0, 2, 183, 6766
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\environments\environment.prod.ts", "TypeScript", 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 5, 11, 42
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\environments\environment.ts", "TypeScript", 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 5, 10, 43
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\index.html", "HTML", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 1, 14
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\main.ts", "TypeScript", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 4, 13
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\polyfills.ts", "TypeScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 55, 8, 64
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\styles.css", "CSS", 0, 0, 0, 0, 0, 0, 110, 0, 0, 0, 1, 20, 131
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\src\test.ts", "TypeScript", 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 4, 4, 26
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\tsconfig.app.json", "JSON", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 16
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\tsconfig.json", "JSON with Comments", 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 1, 2, 42
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\tsconfig.spec.json", "JSON", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 19
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\Front-End\Mod-Seguridad\tslint.json", "JSON", 152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 153
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\SQL\Inserts  AyX.sql", "SQL", 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 32, 42, 131
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\SQL\Mod-Convenios\Procedimientos Buscar dato conv_inst y conv_dep.sql", "SQL", 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9, 37
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\SQL\Mod-Convenios\Procedimientos Tabla Convenio Institucion.sql", "SQL", 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 9, 22, 84
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\SQL\Mod-Convenios\Procedimientos Tabla Convenios .sql", "SQL", 0, 340, 0, 0, 0, 0, 0, 0, 0, 0, 23, 55, 418
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\SQL\Mod-Convenios\Procedimientos Tabla Convenios Dependencia .sql", "SQL", 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 9, 23, 85
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\SQL\Mod-Convenios\Procedimientos Tabla Coordinador.sql", "SQL", 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 10, 28, 123
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\SQL\Mod-Convenios\Procedimientos Tabla Dependencia.sql", "SQL", 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 9, 19, 80
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\SQL\Mod-Convenios\Procedimientos Tabla Ejes.sql", "SQL", 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 9, 22, 93
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\SQL\Mod-Convenios\Procedimientos Tabla Institucion.sql", "SQL", 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 9, 22, 79
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\SQL\Mod-Convenios\Procedimientos Tabla Planificacion.sql", "SQL", 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 15, 38, 136
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\SQL\Mod-Convenios\ProcedimientosPlanificacion.sql", "SQL", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 17
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\SQL\Mod-Convenios\QueryesquemaVinculacion2.sql", "SQL", 0, 152, 0, 0, 0, 0, 0, 0, 0, 0, 36, 50, 238
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\SQL\Mod-Seguimiento\Procedimientos Evaluacion Informe.sql", "SQL", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\SQL\Mod-Seguimiento\Procedimientos Tabla ActividadInforme.sql", "SQL", 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 11, 29, 117
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\SQL\Mod-Seguimiento\Procedimientos Tabla EqInforme.sql", "SQL", 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 12, 28, 120
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\SQL\Mod-Seguimiento\Procedimientos Tabla EstadoInforme.sql", "SQL", 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 11, 31, 117
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\SQL\Mod-Seguimiento\Procedimientos Tabla Informe.sql", "SQL", 0, 300, 0, 0, 0, 0, 0, 0, 0, 0, 26, 65, 391
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\SQL\Mod-Seguridad\ProcedimientosModSeguridad.sql", "SQL", 0, 378, 0, 0, 0, 0, 0, 0, 0, 0, 39, 191, 608
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\SQL\Mod-Seguridad\llamado prcalm Mod-seguridad.sql", "SQL", 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 25, 55, 105
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\SQL\Mod-Seguridad\sch_seguridad.sql", "SQL", 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 5, 15, 109
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\SQL\QueryesquemaConvenios.sql", "SQL", 0, 120, 0, 0, 0, 0, 0, 0, 0, 0, 30, 22, 172
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\SQL\inserts con datos en tablas .sql", "SQL", 0, 135, 0, 0, 0, 0, 0, 0, 0, 0, 11, 25, 171
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\SQL\procedmimientosAlmacenados.sql", "SQL", 0, 103, 0, 0, 0, 0, 0, 0, 0, 0, 21, 38, 162
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\bupDb.sql", "SQL", 0, 1361, 0, 0, 0, 0, 0, 0, 0, 0, 5, 38, 1404
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\package-lock.json", "JSON", 1034, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1035
"c:\Users\andy_\OneDrive\Documentos\Vinculacion\package.json", "JSON", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"Total", "-", 59769, 3780, 83, 8486, 1318, 4277, 16697, 28, 29932, 38, 957, 5965, 131330
